id,content
580bde6a-cbcc-495a-8757-e59f26f3cb5a,The Pope.
58321bb3-7c2a-47f8-8a57-a66e2c4b468e,Child beauty pageants.
58361150-d57b-4000-8f0a-fa63fb853543,Painting with all the colors of the wind.
58429599-1ffb-4b8d-86ed-e74667736c23,Racism.
5882a347-3a3b-4c9d-871e-fdcdafec549a,Discovering some bullshit microscopic life instead of anything cool.
5895cdea-cc2a-4c7b-b573-10e3fe11a873,"The crazy, ball-slapping sex your parents are having right now."
58a50f1c-0e45-4e94-891b-69bfa9f1a8e3,Necrophilia.
58ade50f-7757-4ef1-b84a-7e8b778bab93,Jizz.
58ae0346-c5ee-45d2-8e3e-47d2fe77b8c3,The Dalai Lama.
58c142c0-bf5e-4627-a4ff-cbee51db0348,A turd.
58cf5886-b5d4-4829-a591-60099f46a25e,Medieval Times&reg; Dinner &amp; Tournament.
58d4ee46-1314-4378-8e8c-f09081334d85,A bowl of mayonnaise and human teeth.
58ddaeab-1cbb-4be7-b470-330541bda846,"Saying ""I love you."""
59001337-df84-4ed8-a49a-d81b2e90c991,Kim Jong-un.
5910e1a6-1aae-41c8-a6af-b2bf837ed430,Extremely tight jeans.
5974b3ab-0926-468d-8fea-6f3db80efd7e,Quinoa.
5982d4a2-3c79-40ed-9c08-a6a15bba0783,Getting your dick stuck in a Chinese finger trap with another dick.
5994af19-93c8-49c3-971b-e04fd601d198,A gay sorcerer who turns everyone gay.
59b9fe15-3131-4b26-a381-c69626252040,Microaggressions.
59c911eb-b4e7-4484-9aec-b1f65f867ac8,Ronald Reagan.
5a14093f-2504-439e-9666-9d065ebd0771,The Hellman's Mayonnaise Corporation.
5a18f6b5-ec47-4273-b623-8d0e8e23b35d,Nubile slave boys.
5a24b6f1-3577-47a7-a15d-96ce57a49d2a,Facebook.
5a4c187a-9539-49a2-8b16-c91e65a044b0,Socks.
5a5b4488-be7d-4250-a04e-d60055ca8c58,The land of chocolate.
5a681148-2a8a-4ec0-902d-3eb3427417d3,Being replaced by a robot.
5a979ab0-f8e7-43f4-9c36-f12fa3a49c0f,An Oedipus complex.
5aaca4dd-0476-40e6-a913-26326d6458c1,Jehovah's Witnesses.
5aef315e-e8a0-477e-86e8-d857d3204bdb,Exploding pigeons.
5b210371-fd95-4277-b406-19bca082a577,"Esmeralda, my most beautiful daughter."
5b292ec6-9dc1-4f7f-b4d3-521e880be55a,Anal fissures like you wouldn't believe.
5b37bbd0-bef0-42fc-9361-1c67956d74c1,Grandma.
5b3ed8d4-a007-4e6e-9564-1073f36b202d,Crumbs all over the bloody carpet.
5b624d3d-8fa1-41ca-849a-583ad4a854d5,The Red Hot Chili Peppers.
5b661910-07a0-48c8-9e21-55687d6b4d1d,Catastrophic urethral trauma.
5b7a6bc5-6607-4d10-980b-068e538e0867,<i>The Bachelorette</i> season finale.
5b8304aa-3ac6-403d-80fe-016044864c61,Waking up in Idris Elba's arms.
5b8ea376-d9fd-42f2-be5b-b9c35a7add25,Spaghetti? Again?
5bd0c2f0-d87a-49f7-a32f-4919d0b5ee01,Stupid.
5bdacffa-fdd5-4906-b801-a66abd441fb5,Jeff Goldblum.
5c34f1f8-2dc1-4925-b675-628985ce896f,A strong horse and enough rations for thirty days.
5c381579-e343-4ae3-a8d3-ccffd9823922,Filling my briefcase with business stuff.
5c78114f-435a-4b94-a296-63050f113e89,Horse meat.
5c835c87-070a-4afc-a5f7-76214fbf138d,Google Glass + e-cigarette: Ultimate Combo!
5c8869f8-697a-4c63-9fc3-ec89c4935fbe,Having a shag in the back of a ute.
5c8e514b-365f-4954-b02a-87387e3981f0,Police brutality.
5c93d3db-a04f-4c34-adca-a05e04422718,Explosive decompression.
5c9866f3-2bf3-4529-b350-d78767422311,"My manservant, Claude."
5ca60412-80dd-4040-9e86-63b0cb3de7b0,Mr. Dressup.
5cbd5ce1-81d1-4e3c-8f18-9b5656b3eca6,"A sofa that says ""I have style, but I like to be comfortable."""
5ccf7093-fb86-4e64-a1cd-3f608a5d9346,A bleached asshole.
5ce87204-2fb8-4775-9a73-f5199fd7ffa0,Nunchuck moves.
5d076b80-b3f8-4ae1-bb56-e161f620286c,Invading Poland.
5d0b0164-5210-4aa0-840a-761d73cacf10,The only gay person in a hundred kilometers.
5d220735-4429-425e-bc8f-6b164061bd76,A spontaneous conga line.
5d80ee15-bd12-45f0-b052-7ad7c4508ae3,A legitimate reason to commit suicide.
5d8b3a61-bf4a-45de-ada5-7e428c427178,Alcohol poisoning.
5d8c9c94-33fc-4d6d-9b24-a68becfdf525,Moral ambiguity.
5d8ea7ff-c387-4ba6-9b86-668d4540dcd9,A whole lotta woman.
5da9a8be-6756-49e2-b206-9e9ca018de14,A self-microwaving burrito.
5dd4080e-6f2a-4f2d-919e-01e9b5603a9f,Breastfeeding a ten-year-old.
5e46d2b2-e62f-4e4f-9cf0-7ce1acb4f3eb,Backwards knees.
5e76567c-5f4f-4770-841a-923acd007409,Dancing carefree in white linen pants.
5eaf74a5-6b8b-403a-ae49-717259bc0282,25 shitty jokes about <i>House of Cards.</i>
5eca3a67-8082-4ca0-bb27-45868ee73ed3,Getting naked and watching Nickelodeon.
5ed7b9de-08b4-4d4b-9a8c-a10a238fbcbd,Systems and policies designed to preserve centuries-old power structures.
5ee0a51a-63fc-4afb-bab1-68d63d1a611f,Converting to Islam.
5eefbaf9-47c8-407a-9498-b42abf1feea7,This month's mass shooting.
5f02d80b-53ea-4dbc-9d3d-e54e936f3e9e,The screams... the terrible screams.
5f21c2cc-0627-48e3-b659-1613195d56fd,Huge big balls full of jizz.
5f25541b-af7c-4c8e-af84-9cdd7b50612d,"A mulatto, an albino, a mosquito, and my libido."
5f3d5a2d-0529-46b1-93e8-7aef28413300,Flesh-eating bacteria.
5f8bc0c1-8dae-4b37-a9a6-2cdbe01d173e,Deregulating the mortgage market.
5f9ef232-7364-4e48-96fd-a731eb9ad618,"The moist, demanding chasm of his mouth."
5fee0d5b-a6b5-4ba5-b627-ca306702f899,Synergistic management solutions.
600d9317-fe3f-4a3f-9a88-fc6acbe7e6fc,Making up for 10 years of shitty parenting with a PlayStation.
602a901e-7191-4af3-b072-749c41d7979c,Catching a live salmon in your mouth.
605b53dd-b684-4395-8b4a-670fdf8d8cfa,Blowing my boyfriend so hard he shits.
6082177b-be6f-4811-8d4e-619108e8c88a,Jiggle physics.
611f7036-6e71-4d4d-8387-9c238986eee4,A little bit of schmutz right there.
6160dbb6-4a31-45cc-b025-09a51de4ec82,Fucking a corpse back to life.
618b3926-f090-4539-8bb2-56c298fdc37b,Sharks with legs.
61ab3874-164f-413f-b72d-07fd0c0d76cc,Gayle from HR.
61f4db13-3a1e-470d-8791-20d8391c0a2a,Knife crime.
61fd9c91-7ba8-4f54-90c2-f129b92ccd5c,"Tiny, rancid girl farts."
62164b71-a018-4512-96b0-dc9f3daaa4f2,A foetus.
62343bd3-9003-4725-8dc0-6dba29d036c3,A box.
62701823-c666-4d93-a17c-572227269463,Australia.
6289287a-d3a6-4a1d-b55e-7c81291161f7,Ejaculating live bees and the bees are angry.
62ecf708-6089-4f7b-b955-36ea8ccab16c,"70,000 games sweating and farting inside an airtight steel dome."
62fef2e5-e9bc-466c-b86d-9b9988b3f3df,Stabbing the shit out of a Capri Sun.
631db70a-5a56-49b4-934b-654a7a5232af,One of them big-city Jew lawyers.
6325abc4-f87b-4ec9-8486-6a94f8a19843,Smallpox blankets.
632d591a-a679-48bb-a3ab-ca7faa2ce454,Jennifer Lawrence.
6331d00e-aeea-4839-909e-edce7f613bf7,The power of the Dark Side.
633c766c-dce4-47f3-b103-ec6e50e7ca1a,Bathing naked in a moonlit grove.
633c879f-dae2-49e7-9f26-a2a0019790f1,People with cake in their mouths talking about how good cake is.
6350e79f-f6f1-4a10-bf8c-8894d086d4ab,Having $57 in the bank.
6374cb01-175a-4bcc-a2dd-b8af5ca122a3,The peaceful and nonthreatening rise of China.
6380b833-f7af-4834-bc5f-698e3613b6a8,Wringing out a sopping wet maxi pad in Donald Trump's mouth.
6384e5ac-8c6f-485c-8646-5a9f268071d2,Three boobs.
63881540-0c77-4836-9b1b-1a48d1b27e89,Getting the Dorito crumbs out of my pubes.
638f1e6d-7360-4db7-ad95-321d1b21b7c3,Casual dismissiveness.
63bf8ea8-3d31-4930-81bb-82d0b206c8e2,"Staring at a painting and going ""hmmmmmmm..."""
63e0a84f-5417-4fc4-bd7e-d43310c453f9,A box-shaped man.
63e98c04-401f-44fd-b2ed-1627e6777e6a,A vindaloo poo.
64291636-f851-465c-8822-02fd4ed04f4c,Stuffing my balls into a Sega Genesis and pressing the power button.
64874dbf-5ddd-43ed-9920-3b321f768b1e,Women voting.
65303c20-174f-4ad7-ad86-63c6b48968ec,The black Power Ranger.
657f28a1-25c9-4f3d-aec5-75278f4949b3,Getting killed and dragged up a tree by a leopard.
658e4f3a-c972-4627-832c-96aa974f1767,Consent.
658f9625-c33f-4fab-a87f-64617a8a4a7c,Whispering all sexy.
65da9740-9483-4dfd-ba53-ad4d766ff8fa,Elderly Japanese men.
65e8fb4c-6f9f-40ff-a0bf-a96417bc14e0,My mate Dave.
66059e17-1508-4eab-a558-d8d078ad2c5e,Existing.
661a72bd-ceff-4810-baa6-533f8a518ac6,Resurrecting an army of six million Jews and conquering Germany.
66258a77-2836-4994-b066-b95a6aeb1072,SNES cartridge cleaning fluid.
662bf76f-7c84-4a68-91c5-5a167d7d3dfb,Our baby.
66803c94-c6d7-4c51-ad75-86bf2b35c4a6,Seeing what happens when you lock people in a room with hungry seagulls.
66a19313-88ff-433b-99f4-0ac1845c0d46,BATMAN!
66eccc98-cae6-4b59-afbd-fe16be062cf1,Flying sex snakes.
66f208de-8ba6-4c62-88f5-21352c9c461f,An alternate universe in which boxes store things inside of people.
671683e0-f2b4-40ec-a28b-f4e284fba177,Shitting in a wizard's spell book and jizzing in his hat.
6728f201-f5dd-467a-9d62-5203b90e4fd8,Regurgitating a half-digested sparrow.
674df368-927e-402f-b7e3-d393ccf0982f,The gravity gun.
675150a9-c319-4171-b57f-0678c18f51d8,Mom's new boyfriend.
67593fb0-d860-4a7e-a0d2-3aa682b8674a,Something that looks like a box but turns out to be a crate.
677e89d9-ffa8-4114-adbe-5117b60ad574,Gladiatorial combat.
677ff55d-38f4-4ae3-84b0-c4c36b62ba5f,Jumping out at people.
678050fd-fd13-44fa-9c2f-ed95d83527a2,Swooping.
67947e67-8e07-4d06-9fbb-93795153fa31,Ancient aliens.
67c50e6f-ecd2-4a9c-8dfb-289436d9727f,"Getting married, having a few kids, buying some stuff, retiring to Queensland, and dying."
67e0fe7a-4c6b-4d05-a10a-741d9f39b2be,"A sweaty, panting leather daddy."
67ff0006-5c15-418e-83c1-23b999b4354d,Tories.
681deec4-3520-4f3b-b4d9-743b219285de,Corn.
6823f5a3-2708-481b-abf9-37eb491b6487,"Sorry, this content cannot be viewed in your region."
683c93fc-f811-4a7b-8a91-f9b6ce96d1db,Dying.
6878d5c7-c201-4f5f-9f50-bc447ea65c4e,Log.&trade;
68b9dc4f-ed38-44b1-95ab-82221e3d4428,A big brain full of facts and sadness.
68ec8ab3-6124-441a-90ad-48c4dc836991,My inner demons.
68f70b5f-c036-4d13-b180-caa11310ba13,Neil Diamond's Greatest Hits.
691d18ce-3ac7-4df1-aae6-69e6c3ea325f,Growing up chained to a radiator in perpetual darkness.
692cb982-76c8-4f09-a771-de63425eae1a,"Xena, Warrior Princess."
69a71f83-1ea8-4955-880c-7646568b4664,Hodor.
69bb34f6-a51d-4c3f-b053-3469eb563ca5,Putting an entire peanut butter and jelly sandwich into the VCR.
69ce2b2d-6d6d-4c81-bcc3-a485440da1ea,Man meat.
69dc22a8-3fa3-4758-930c-0e5e01ea5432,Girls.
69e506da-7fc9-4439-9f18-f7c9b251b6c8,Everything.
69efe753-40ae-4766-b7a1-ac791c62ee98,Going around pulling people's tampons out.
6a150965-2239-45f6-901a-cd0e716bf332,Trees.
6a1987eb-27de-40c3-8c48-f45be58b5ca1,Sucking down thousands of pounds of krill every day.
6a3d6b84-62b8-4bf4-9a59-a6427ccd3f89,Onions.
6a4a8262-9693-4b5c-a172-1148640c7f26,China.
6a4b5c99-3c96-4b50-adc6-4e33839fd242,Strong female characters.
6a9e148d-4fc6-4bcd-bf2f-68775ae6536e,My dead son's baseball glove.
6aa08ab9-3c3f-47fc-9c62-b614ce334b26,Defeating a gorilla in single combat.
6ab729d8-0536-45c0-be40-0eb413f6f456,Rolling a D20 to save a failing marriage.
6ac48533-849a-4907-b5f1-71df59f7073c,"Looking in the mirror, applying lipstick, and whispering ""tonight, you will have sex with Tom Cruise."""
6ae4e156-f302-4487-8a79-d65aa4a9540e,Burying my only son.
6aea19f8-b8e2-4582-974a-c5f6ca47cfeb,Trench foot.
6aecbd6b-7838-4dc0-8fc2-5d6074ad9055,Passive aggressive Post-it notes.
6b027246-45f0-461f-9eda-ae8cc278971e,Setting my balls on fire and cartwheeling to Ohio.
6b534721-e502-417e-acb5-ee50d87a0cf9,Used panties.
6bd3529c-04ee-406e-804a-293842d64879,Peeing into a girl's butt to make a baby.
6c2d8c37-9722-440f-9c4d-b2b2001e615f,The events depicted in James Cameron's <i>Avatar.</i>
6c6a9868-1b14-4686-94f5-4c614ed040ab,At least three ducks.
6c806840-55c2-4d9d-b653-7099a22539bb,Centaurs.
6c89edb1-4ab8-43a2-8f42-412af40c2695,Menstrual rage.
6c95cb58-2623-404d-8e38-409cfe06bae1,"Unlimited soup, salad, and breadsticks."
6ca6eb50-4c9b-47f1-ac17-b6fc181a2b9d,"Bringing millions of dangerous, low-paying manufacturing jobs back to America."
6cec1923-84c3-4eba-aebb-5b0a30e45bfc,Party Mexicans.
6cf6fbc3-ac02-4b54-8779-939611c3ee9a,Not vaccinating my children because I am stupid.
6cf805c5-08bf-4aa2-b8a9-7f47d8d5b49e,Kurt Cobain's death.
6cf8f82b-e4e6-4ace-93c3-afde3db01422,Extracting the maximum amount of money from naive consumers.
6d063997-c875-457f-be35-91c96720123e,Opening your mouth to talk and a big penis fops out.
6d07c4d5-b97a-4d17-bab7-71954907f90b,Making shit up.
6d0886cc-7bfd-4c6d-b541-e792adc3a02f,Yoshi's huge egg-laying cloaca.
6d0ea6b9-5405-45b3-be10-903b3df9d81e,Getting high with mom.
6d11f158-6a50-4a6f-8440-75b8c9fa1eee,Child Protective Services.
6d2b875e-d8a2-4a85-bff5-5db6b588003a,Getting a DUI on a Zamboni.
6d36a59f-ea10-4228-8a93-d1d25eb53d48,Lena Dunham.
6d50f06e-c710-46c3-ba57-ccfa3e207d30,Russian super-tuberculosis.
6d8fa1f0-7e9a-4355-84a4-c5cd8e580c2b,Authentic Mexican cuisine.
6daa0ae9-4733-4423-b5f0-8044b1f699d7,Ebola.
6dcdb9ac-78dc-418f-8611-ca94b51be2e3,Having a Golden Gaytime.
6e6b6eb0-fb7b-46a9-b296-53fa34c1a2e6,Beloved television star Bill Cosby.
6e6cb068-ef85-4f1a-af88-3e84c4368c90,Becoming engorged with social justice jelly and secreting a thinkpiece.
6e881042-b646-4cc0-8715-94b862cacc30,How good lead paint taste.
6ef97bc0-0142-4022-be4a-b9537b18180f,Dry heaving.
6efed31a-54cd-41a1-bf58-6a1859b78e48,Crumbs all over the god damn carpet.
6f11514c-f0ca-4d14-9f60-e9719360f91f,A chimpanzee in sunglasses fucking your wife.
6f1a6eb9-c2ff-402b-b8cf-7d2dad151d9e,The Star Wars Holiday Special.
6f4eeed1-9509-42bb-bb24-ebb72c37ef56,Sex with animals.
6f90f7d6-6671-4819-a894-92239c6fb456,Liberals.
6fa8e9de-aa39-4b4e-ab0e-25cbd2a9be7f,Throwing stones at a man until he dies.
6fe2ba43-e13b-493a-9a50-244f73dcf21e,An arrangement wherein I give a person money they have sex with me.
702f6903-7297-4575-af19-1ea5c6db7a6f,"Kourtney, Kim, Khloe, Kendall, and Kylie."
703ac237-4467-4e13-9e89-4ce5610819bd,Jerking off into a pool of children's tears.
705e2406-1ebe-40f6-ae7f-3ad6a68bd07e,Licking the cake batter off of grandma's fingers.
706af972-e660-4015-beac-661477e826a5,These dolphins.
706d0d44-d73a-4eee-bf85-77815dd7486a,Completely unwarranted confidence.
70db3fe3-4202-4632-851f-60989b3904cc,Newfies.
70e70c35-b2b3-4190-ab80-0a539ee0cffa,A salty surprise.
710fdd9b-4ad4-4f2e-ac3b-2c91b65f9049,"The cool, refreshing taste of Pepsi.&reg;"
71340564-579c-4de1-aa90-d12d49972e77,A decent fucking Internet connection.
715694ae-0fa5-4e5c-bd6d-5feb3e251d0b,Friction.
718abc73-010e-4b2b-8468-f732f7594719,What Jesus would do.
71fc38d4-1b43-4831-b576-4c68540a8321,"The pure, Zen-like state that exists between micro and macro."
720b1015-7f7c-4a7f-986e-9871ea02705e,The male gaze.
7256ece5-b775-459b-8a82-a66242e83807,Farting and walking away.
727933ed-6cee-4ec7-a13e-3612bf284c9e,Snow falling gently on the frozen body of an orphan boy.
7283ae30-ed56-46d0-8701-d0c3f6f682f4,Denying the Holocaust.
728b699a-9f56-4149-960f-993f85d19f3a,Getting naked and watching CBeebies.
72adfb13-e8ad-4e56-a9dc-b492da4f5d7a,Catapult.
72c2a95f-a772-4736-807a-e4153ee6a5dd,"10,000 shrieking teenage girls."
72d0e35d-7485-4dc6-8b46-6d0c9ef156c7,Liking big butts and not being able to lie about it.
731732d6-c06a-4c2e-89cd-a9ec5d21ee0e,Throw up.
732f95a2-bd2b-4f01-8b6b-29c500b27e35,Slaughtering innocent civilians.
73402c0e-105e-4614-b4ea-c0f4810f6206,The wind.
734b8a08-ae3c-4be6-b582-6e3b4b308978,Lady Gaga.
7367ea3b-711c-406e-bc2e-12fef706e615,Poor people.
73bbe0d9-5bee-4cbd-aae9-12ed971b34bf,Spaniards.
73ccd3e9-1b3c-429d-bc4d-8a7cfe874e97,Self-flagellation.
73ee1751-1894-4dc4-83f2-f1bb47a052dd,Edible underwear.
73ef2f29-d349-4aef-904a-5afb3befd482,The unbelievable world of mushrooms.
7429fc5e-ea4b-400b-a4aa-9c94a32abbc5,How hot Orlando Bloom was in <i>Lord of the Rings.</i>
742a8caf-d818-4d58-b9c2-51a0001e3df7,Sucking the President's dick.
7454dc7b-84bd-431e-bdef-dbd8388bdecb,A Mexican.
747e5b97-f84c-4320-9760-f9c9dfdb0f82,Eating the last known bison.
748c33d3-fb1c-469b-b131-ec234f9453c4,Watching a hot person eat.
751051cc-8916-4e49-8826-3274afcd5885,German dungeon porn.
75246ac2-20f1-4b58-96a4-7c00013addc3,"Shitting all over the floor like a bad, bad girl."
7580a722-fefa-4e59-8ace-d256cedd1440,Smash Mouth.
75ae7256-dcdc-4c5b-b7c6-53af912b5ba4,"A one-way ticket to Gary, Indiana."
75f53310-69f3-4ac9-8cdf-ad0e6813fd7e,The EDL.
75f96f4f-4ada-48ef-818e-643492d0ca8d,Finger painting.
76122cc8-a731-4db3-9e52-f83c889a022a,The Jews.
763718a1-ff7b-47ee-9af7-63c8eabbd105,Ice.
76532692-76e8-4fbe-a183-d274bb3245da,The systemic destruction of an entire people and their way of life.
766a7f2f-1742-46ff-8a05-c9454a7c240e,Eating all the skin off a rotisserie chicken.
7672c1a2-0a18-429c-bcfc-b6925d68ee5d,J.D. Power and his associates.
76929b03-1bba-4f99-a856-a61084cb1078,A big ol' plate of fettuccine alfredo.
76943e2f-3dc5-4aa3-aa35-f660019bda9f,Consensual sex.
76aaea75-6d52-4ade-9321-8aabcbf61b7b,Some kind of concentrated encampment for people.
76b0af64-2d00-4392-abaf-13c1998140eb,Brexit.
76d38644-ac8b-4836-9f9c-3efab43563f0,Inserting a Mason jar into my anus.
77036b21-a0ca-433c-9067-481b5eeff327,Film roles for actresses over 40.
772ac022-501f-4c32-aa78-0e7ae83ca235,Reading <i>The Hobbit</i> under the covers while mom and dad scream at each other downstairs.
7738e660-c49d-46c3-bbdc-6466a58582e5,Being fabulous.
77741545-e208-4293-92e6-182849142a28,"A box of biscuits, a box of mixed biscuits, and a biscuit mixer."
779f28c5-56db-4fcd-978b-8a9895ff1b32,Pumping out a baby every nine months.
77b68d5f-b4b6-4d4d-9d61-85844c85aa5c,An uninterrupted history of imperialism and exploitation.
77cda8f7-c81d-4137-80ec-c779e0819b47,Evolving a labyrinthe vagina.
77e71768-224e-4ff2-afc3-dc0f6330b95c,A sales team of clowns and pedophiles.
78539a24-fada-4b0c-a7af-dcf9e1350e9d,Kissing grandma on the forehead and turning off her life support.
788029ea-067b-47fd-b758-66d7653491f5,Pussy lips of all shapes and sizes.
78ad7255-cc93-47cd-80d9-586b36ff59fe,10 football players with erections barreling towards you at full speed.
78e01fac-85e6-4913-8ac3-fd73ec0a8d55,Important news about Taylor Swift.
78e37a8e-4c93-453c-988c-900b73f33ed5,Jazz.
79183933-8a9a-4e00-bb03-be65fa911b2e,Scousers.
7927ce97-0de7-48fd-8770-22b372d21ba1,Failing the Turing test.
792a2be9-d329-4234-a8c7-f9ce83e2770d,Bill Nye the Science Guy.
795642f2-6ff6-4f1e-b73b-720383d9719d,Getting naked and watching <i>Play School.</i>
7971ab13-c16d-4151-a303-fb76fe548b4f,A joyless vegan patty.
797490b2-1ea9-4e20-ad15-f1a8ec097834,"Never watching, discussing, or thinking about My Little Pony."
79765a28-4ed3-4f02-8983-9ae0b8f195f1,Throwing a baby dolphin back into the ocean with a perfect spiral.
79f17b2f-8429-45f9-a5aa-efa27fd6bc59,Cuddling.
79fe4dcf-a6f2-4044-9ef1-99c6c2d95694,That thing on the Internet everyone's talking about.
7a1765c4-610e-45a0-a12e-a3c692014dad,Theresa May.
7a29c2be-419c-40a5-ae43-0f107dbebaf7,Nicolas Cage.
7a2bd779-873d-43b7-9e1d-8d68221c7484,Serfdom.
7a432449-edb4-4634-92de-8247f21f9c2b,Homework.
7a586b0b-b941-4754-a0ec-3118ecbe2501,Total control of the media.
7a72c7d1-a96f-4cfa-9bce-fce122d90e6f,Rupert Murdoch.
7a793ca6-1bcb-4baf-9f6b-1632e1691c19,Pandora's vagina.
7a9e02c1-bc8a-4cbf-ab9f-b8ecb4e1df2a,Strangling a dog to make a point to the audience.
7aafb3c4-1c86-4a48-bb97-c8ce0ccb668e,Happy daddies with happy sandals.
7abd3cb6-1330-472d-9eee-93906611f7d0,How strange it is to be anything at all.
7abe7549-c82a-4a2b-872c-3a5b87bfc2b7,My cheating-son-of-a-bitch-husband.
7ac6690c-4e2a-4986-b845-20f5b49b2a9b,A genetic predisposition for alcoholism.
7ad4dae6-82e3-41d0-a4a9-7c2d14db2780,Slave.
7ae01f07-f87e-4d8a-baaa-fc4e8f723619,Kanye West.
7ae3a85e-69d1-4133-8fb0-d479236d4691,A grumpy old Harrison Ford who'd rather be doing anything else.
7b5be427-33ae-4506-8541-b35bc194d53e,Eating an albino.
7b7db093-a441-417b-ab1e-9465178faf35,A low standard of living.
7be0381a-f794-492c-a53d-9e84d1b9388c,Gift-wrapping a live hamster.
7be12bcd-9f50-42a9-80d4-5a55dc188837,Mooing.
7bf25f2d-b01e-4b44-b85d-e0110fff0d95,What remains of my penis.
7c44ae3e-9162-4854-955b-3f8f17252616,Casually suggesting a threesome.
7ca7cffb-0be9-44cc-9767-a1d7654442e9,"The good, hardworking people of Dubuque, Iowa."
7cba337a-69cc-4676-8caf-5839456a64e9,Your weird brother.
7d4ccb74-a550-4dd2-ba3d-f10db01bfa37,Taking 2d6 emotional damage.
7d8b1127-0986-4d6c-b4e2-b5dcdb6316f5,Throwing a virgin into a volcano.
7d9008b2-7354-496d-a7db-d5c49285141b,Dad's funny balls.
7da97687-5875-404c-95d2-cc746e4b8faa,Gazpacho.
7daa3c81-69ac-43ca-949f-37b9813a8d9c,"Trying to feel something, anything."
7dc08a86-86b9-45ef-adde-5f112c23bab1,Dick pics.
7de07cae-6bd6-4242-98f5-917527ed4638,Gay aliens.
7df65308-d43e-4d4a-b48c-2e58bc238fd7,Moderate-to-severe joint pain.
7e0d985e-ba1a-48c3-8ca9-c262177923c7,Asshole pomegranates that are hard to eat.
7e4efaf5-0570-46af-a6f5-c9ac7f33a6f2,The eighth graders.
7e5fe31c-d847-4d85-8ed9-fbda4ef86395,Temporary invincibility.
7e680503-23f0-4dd0-a251-1d1b489d9eee,Dirty nappies.
7e691bc8-bb78-4dc1-aa94-180eb7de8a7f,All the poop inside of my body.
7ed4ef4c-8244-4683-946b-5bdd5f53ec2b,A hairless little shitstain named Caillou.
7ef69022-357c-490a-9606-10164e175bc5,Snorting coke off a clown's boner.
7f663579-1acd-4ee1-a729-b3068b3cc74b,Fragile masculinity.
7f913200-4643-41c3-8a3c-bbf9a295cbc0,Women's suffrage.
7fb0ea34-5935-4d7e-99da-0d5fe8592ba0,Gandalf.
7fba637c-7a18-4ace-99a6-01dae97dca03,Gay conversion therapy.
7fc5d253-d240-4e8d-b3a2-778996d5bbc1,Women in yogurt commercials.
80258cf0-7f2f-46fd-82b7-ef456fb37c5b,A nuanced critique.
804e1568-4710-45f9-b5f2-6b63d51a9661,Count Chocula.
80518cf3-a5f3-4aae-90d6-06d455e04b16,Vespene gas.
8057e3b4-03e8-41b9-87ee-8687c0847b77,A nautical theme.
8059921b-aca0-47ae-86fa-101c862facb1,Gay thoughts.
80b38d12-9dd7-4d01-8f63-38e8e50343fa,Elf cum.
811e06de-8b9f-4415-9f5b-eee63f9decdc,Women in yoghurt commercials.
813dd01b-b4d0-43a4-8f73-498cc9006cf3,My ex-wife.
81641ab1-a8cf-43c7-9b91-8034bbd03928,Overthrowing the democratically-elected government of Chile.
819bdf90-b8ab-4235-bc41-ca096cf63f5f,My first kill.
81c4de65-695a-4da2-a5b4-1243542066ba,German Chancellor Angela Merkel.
81dacfda-c2e9-4d85-8f4d-6d2139452842,Space racism.
81f7fe24-f497-4391-9cee-8cdac5350cce,Extra rations for my little girl.
820d2d51-3e05-4c6e-9d41-4a561978c2e7,Whatever the fuck I was just talking about.
82142320-fc7c-4b8e-a8de-747f9562b12f,The amount of baby carrots I can fit up my ass.
82197bae-f41d-42cf-b8e0-78194328329a,Sniffing glue.
8239eee0-fe5c-4927-803c-444a5e48d044,Going around punching people.
8259f9f8-4646-4429-a5b9-fa707f02248a,Destroying a pair of underwear.
826cb319-0261-40c2-a627-1994aafbb330,Self-loathing.
827ba067-8457-448b-a379-1fa2779bebea,Cosmic bowling.
8281b1cc-50e6-467e-a097-6d781860ca04,The Three-Fifths Compromise.
82b0f0f5-3424-46c9-84ac-f456244c469e,Assassinating the president.
82b8e906-3754-42f1-b2fd-e33f17c5ef7d,Scrotal frostbite.
82bb7bc9-108d-4fe1-9b44-4b1e81c5cc90,Mistakenly hitting on a <i>League of Legends</i> statue.
82d30d8d-c10a-4d87-b1b5-8b7bd9e04565,A bit of slap and tickle.
82df23c4-f376-4fea-8e1c-a7a532d9fb66,My brother's hot friends.
82f26768-c007-4f17-8af9-5f272f89331f,Multiple orgasms.
83286bb4-9633-44ae-8eb8-240cd7a1a060,"Special musical guest, Cher."
832a5f0f-a1b0-42f4-b8cf-aa7bf054efdb,Republicans.
83303ee5-c2f0-4c52-8ce3-74002793c344,Hobos.
83374814-05ad-4386-bc3c-873c2fb26592,Cute boys.
8351c456-93a7-4347-9409-ddac39e17c4c,Xenophobia.
836291e7-ccea-4ece-a52c-e7710831beea,A horde of Vikings.
8365492f-3b6d-4e25-a11c-5cd7c6f301f6,Rubbing my bush all over your bald head.
8389378a-06f0-4114-86f4-e56cc1426827,Rolling so hard.
839c5a53-f0d6-46e7-aadd-31442929caf9,Seeing my village burned and my family slaughtered before my eyes.
83cf9380-adb3-4e61-92a3-12e3888d7f3d,Michael Jackson.
83e47d8a-bb37-4e81-bc38-0818c0b7d2f5,Indescribably loneliness.
